,Open,High,Low,Close,Volume
2015-01-08,134.66,129.98,127.93,128.52,901918
2015-01-09,124.01,130.21,130,130.21,678570
2015-01-12,126.85,133.19,128.61,130,827863
2015-01-13,130.01,130,128.01,129.98,710819
2015-01-14,129.41,129.41,124.99,128,565622
2015-01-15,133.99,139.99,132,132,576286
2015-01-16,130,130,130,130,3062609
2015-01-19,125.1,128,126,126,237795
2015-01-20,126.5,131.5,126.5,131.5,818790
2015-01-21,134.55,138.45,130,130,3562625
2015-01-22,130,130,127.02,127.02,142770
2015-01-23,130,130,129.99,129.99,8040210
2015-01-26,128.02,129.99,128.02,129.99,65868
2015-01-27,129,129,129,129,67429
2015-01-28,131.99,131.99,131.99,131.99,71272
2015-01-29,130.05,130.05,130.05,130.05,37397
2015-01-30,129,130,129,129.99,4311219
2015-02-02,128,129.9,125,129.9,139686
2015-02-03,129.9,129.9,129.9,129.9,42057
2015-02-04,128.32,128.46,128.32,128.46,92360
2015-02-05,130,129,128,128.99,140753
2015-02-06,128.99,128.99,128.99,128.99,19470
2015-02-09,130,125,125,125,115581
2015-02-10,125,125,125,125,23351
2015-02-11,125,125,125,125,50822
2015-02-12,118.78,120,118.78,120,181630
2015-02-13,114.5,114.5,114,114,270093
2015-02-16,114.99,114.99,113.4,113.4,92950
2015-02-17,110,119.07,110,119.07,577786
2015-02-18,124.49,124.95,119,124.7,325154
2015-02-19,123,123.28,123,123.28,140290
2015-02-20,123.28,123.28,123.28,123.28,56322
2015-02-23,123.2,124.99,123.2,124.9,301326
2015-02-24,124.98,126,124.98,125.49,400684
2015-02-25,129.99,126,124.31,125.02,605438
2015-02-26,123.01,123.01,123.01,123.01,67770
2015-02-27,125,125,120,123.5,118498
2015-03-02,127.99,122,122,122,75406
2015-03-03,122,122,122,122,44238
2015-03-04,125.5,126,125.5,126,574229
2015-03-05,127,127,127,127,78665
2015-03-06,128.05,129.35,128,128.15,795804
2015-03-09,128.95,129,128.95,129,113489
2015-03-10,129,129,128.4,128.9,273205
2015-03-11,135.34,129,128.58,128.58,306075
2015-03-12,126.61,126.61,126.61,126.61,105153
2015-03-13,125,128,125,126.03,693805
2015-03-16,126.01,126.01,125.68,125.68,501660
2015-03-17,126,126.05,126,126,1677149
2015-03-18,126,126,126,126,24915
2015-03-19,126,126,126,126,383298
2015-03-20,121,126,121,126,1352722
2015-03-23,126.04,129,126,129,2081741
2015-03-24,127.01,127.5,126.96,127,621528
2015-03-25,127,127,127,127,596001
2015-03-26,127,128,125.3,127,271925
2015-03-27,127,130,127,127,372651
2015-03-30,126,126.01,126,126,1227146
2015-03-31,132.19,132.19,132.19,132.19,61744
2015-04-01,138.79,138.79,138.79,138.79,65665
2015-04-02,145.72,145.72,131.86,139,576687
2015-04-07,133.45,133.46,133.37,133.37,254427
2015-04-08,133.37,133.37,133.37,133.37,48798
2015-04-09,133,133.46,133,133.46,117181
2015-04-10,140,140,140,140,46253
2015-04-13,145.01,147,145.01,147,50058
2015-04-14,154.33,154.34,150,154.34,239905
2015-04-15,154.36,162.05,154.35,162.05,208214
2015-04-16,170.15,177.95,172.23,172.23,279980
2015-04-17,169.99,173.8,169.99,170,389265
