,Open,High,Low,Close,Volume
2013-11-12,21.86,21.86,21.86,21.86,267852
2013-11-13,22.64,22.64,21.86,21.86,90319
2013-11-14,22.35,21.45,21.4,21.45,469091
2013-11-15,21,21.3,21,21.3,236631
2013-11-18,21.49,22,21.49,22,627006
2013-11-19,22.48,21.4,21.4,21.4,402701
2013-11-20,22,22,22,22,237754
2013-11-21,22.09,21.63,21.5,21.5,1324424
2013-11-22,21.1,21.1,21.1,21.1,351202
2013-11-25,21.1,21.1,21.1,21.1,59728
2013-11-26,21.1,21.1,21.1,21.1,244568
2013-11-27,20.16,21.1,20.16,21.1,170737
2013-11-28,21.99,21.02,21.02,21.02,238497
2013-11-29,20.1,20.1,20.02,20.1,907141
2013-12-02,20.12,20.12,20.1,20.1,447328
2013-12-03,20.89,20.89,20.4,20.61,915325
2013-12-04,20.5,20.5,20.5,20.5,173415
2013-12-05,21.05,20.9,20.34,20.9,983896
2013-12-06,21,21,21,21,292684
2013-12-09,21,21,21,21,114964
2013-12-10,21,21,21,21,171162
2013-12-11,20.5,20.5,20.31,20.5,357542
2013-12-12,20.2,20.2,20,20.11,2318268
2013-12-13,20.89,20.08,20,20,332683
2013-12-16,20.6,20.51,20.51,20.51,359613
2013-12-17,20.65,20.3,20.01,20.19,1313875
2013-12-18,20.05,20.05,19.71,19.8,991186
2013-12-19,19.9,19.9,19.35,19.35,1181447
2013-12-20,19.98,19.7,19.3,19.4,1990707
2013-12-23,20.24,19.95,19.62,19.62,886369
2013-12-24,20.2,20.19,19.61,20.17,540488
2013-12-27,20,20,20,20,237039
2013-12-30,20.25,20.25,20,20,164627
2013-12-31,20,20.99,20,20.99,1035976
2014-01-02,21.88,21.88,21.88,21.88,431609
2014-01-03,21.5,21.17,21.17,21.17,526938
2014-01-06,21.17,21.17,21.17,21.17,230011
2014-01-07,21.17,21.17,21.17,21.17,321575
2014-01-08,21.17,21.17,21.17,21.17,232103
2014-01-09,21.17,21.17,21.17,21.17,223848
2014-01-10,20.72,21.17,20.72,21.17,119471
2014-01-13,20.12,20.12,20.12,20.12,242206
2014-01-15,20,20,20,20,1110209
2014-01-16,19.99,20,19.99,20,1168404
2014-01-17,19.99,20,19.91,19.91,1192742
2014-01-20,20,20,20,20,527212
2014-01-21,20,20,19.98,20,1167145
2014-01-22,20,19.98,19.98,19.98,682422
2014-01-23,19.95,19.95,19.9,19.95,535689
2014-01-24,20,20,19.82,19.9,2059837
2014-01-27,19.66,19.66,18.92,18.92,2315007
2014-01-28,19,18.32,18.05,18.05,1559638
2014-01-29,18.05,18.29,18.05,18.29,632118
2014-01-30,19,19,18.29,18.29,334274
2014-01-31,18.8,18.75,18.65,18.7,525585
2014-02-03,18.5,19,18.5,19,1132195
2014-02-04,19.2,19.2,18.99,19.2,713915
2014-02-05,19.26,19.26,19.2,19.2,1050701
2014-02-06,19.49,19.5,19.48,19.48,573829
2014-02-07,19.11,19.11,19.11,19.11,234511
2014-02-10,19.11,19.11,19.11,19.11,95917
2014-02-11,18.83,18.83,18.83,18.83,359907
2014-02-12,18.65,18.76,18.65,18.65,1091546
2014-02-13,18,18,17.95,17.99,1158666
2014-02-14,18.88,17.97,17.97,17.97,293045
2014-02-17,18,18.75,18,18,1782651
2014-02-18,18.9,18.1,18,18,599539
2014-02-19,18.65,18.69,18.65,18.69,1292615
2014-02-20,18,18.21,18,18,902569
2014-02-21,18.89,17.97,17.96,17.96,527728
2014-02-24,17.96,17.96,17.96,17.96,110611
2014-02-25,18.85,18.85,18,18,2906910
2014-02-26,18.01,18.64,18,18.64,2282308
2014-02-27,18.5,18.21,17.9,17.9,1536888
2014-02-28,18.54,18.2,17.9,18.2,366799
2014-03-03,18.64,18.03,17.99,17.99,627094
2014-03-04,18.19,18.19,17.1,17.1,1430297
2014-03-05,16.45,16.99,16.25,16.99,1278996
2014-03-06,16.99,16.99,16.99,16.99,552420
2014-03-07,16.97,16.9,16.13,16.9,787525
2014-03-10,16.9,16.8,16.8,16.8,264620
2014-03-11,17.4,17.4,16.65,16.98,1159222
2014-03-12,17.28,17.29,16.75,16.75,999883
2014-03-13,16.75,16.16,16.15,16.16,335407
2014-03-14,16.16,16.16,16.16,16.16,274963
2014-03-17,16,15.25,15.2,15.2,793399
2014-03-18,15.5,15.5,14.73,14.73,938881
2014-03-19,14.05,14.74,14,14.74,960902
2014-03-20,14.97,14.23,14.23,14.23,612198
2014-03-21,14.6,14.2,13.87,14,1042447
2014-03-24,14.25,14.5,14,14.49,910002
2014-03-25,14.5,14.9,14.5,14.9,562669
2014-03-26,15.64,15.8,15.25,15.8,1153863
2014-03-27,16.38,16.99,15.81,16.99,2114629
2014-03-28,17.5,16.96,16.63,16.63,1480559
2014-03-31,16.88,16.1,16.06,16.06,749009
2014-04-01,16.1,16,16,16,314695
2014-04-02,16,16.39,16,16,1916142
2014-04-03,16.06,16.2,16.06,16.2,534326
2014-04-04,16.45,16.52,16.45,16.52,400568
2014-04-07,16.2,16.5,16.2,16.5,643879
2014-04-08,16.5,16.55,16.5,16.55,322101
2014-04-09,16.55,16.55,16.55,16.55,176948
2014-04-10,16.6,16.62,16.55,16.62,795608
2014-04-11,16.62,16.62,16.62,16.62,89782
2014-04-14,16.45,16.5,16.4,16.4,400614
2014-04-15,16.5,16.5,16.5,16.5,237214
2014-04-16,16.9,17,16.9,17,406368
2014-04-17,17,17,17,17,190566
2014-04-22,16.6,17,16.6,17,339311
2014-04-23,17,17,17,17,192337
