,Open,High,Low,Close,Volume
2014-07-22,178.4,178.84,178.4,178.84,175918
2014-07-23,178,178,169.9,169.9,287005
2014-07-25,162,162,161.41,161.41,84543
2014-07-30,161.41,161.41,161.41,161.41,97550
2014-07-31,161.11,161.25,161.1,161.1,211766
2014-08-01,160,160,160,160,63811
2014-08-04,161.55,161.55,161.55,161.55,73029
2014-08-05,169.62,169.62,169.62,169.62,151183
2014-08-06,178,176,173.13,173.75,172218
2014-08-07,173.78,174,173.7,173.9,327677
2014-08-08,173.9,173.9,173.9,173.9,22164
2014-08-11,174,174,174,174,51666
2014-08-12,175,175,175,175,1347828
2014-08-13,171.05,171.05,170,170,135869
2014-08-14,170.06,175,170.06,175,293366
2014-08-15,175,182,175,175,248336
2014-08-18,175,175,175,175,29587
2014-08-19,175,175,175,175,70637
2014-08-20,177,177,175,175,94213
2014-08-21,175.6,177,175,177,95413
2014-08-22,176,176.01,175,175,231028
2014-08-25,175,175,174,174,426631
2014-08-26,174,174,174,174,25788
2014-08-27,174,174,174,174,25591
2014-08-28,174,174,174,174,32758
2014-08-29,175,175,175,175,22306
2014-09-01,175,175,175,175,47993
2014-09-02,175,175,175,175,21884
2014-09-03,174,174.65,174,174.65,101133
2014-09-04,174,174,174,174,46255
2014-09-05,174,174,174,174,39041
2014-09-08,174,174,174,174,50236
2014-09-09,174.5,174.5,174.5,174.5,52690
2014-09-10,180,180,180,180,64119
2014-09-11,180,180,180,180,11802
2014-09-12,180,180,180,180,13498
2014-09-15,180.11,180.11,180,180,45729
2014-09-16,180,180,180,180,9730
2014-09-17,180,180,180,180,39042
2014-09-18,180,180,180,180,30865
2014-09-19,174,174,174,174,117585
2014-09-22,174,174,174,174,37027
2014-09-23,179.95,179.95,179.95,179.95,44775
2014-09-24,174.2,174.2,174,174,57667
2014-09-25,174,174,174,174,3132
2014-09-26,174,176,174,176,147632
2014-09-29,172.04,172.04,172.04,172.04,48876
2014-09-30,173.01,173.01,173.01,173.01,29969
2014-10-02,173.01,174,173.01,174,124137
2014-10-03,174,174,173.08,173.08,56074
2014-10-08,173.08,173.08,173.08,173.08,22460
