,Open,High,Low,Close,Volume
2011-05-23,21.5,21.5,21.5,21.5,103434
2011-05-24,21,21,20.45,21,511003
2011-05-25,20,20.1,20,20,1124978
2011-05-26,20,20.75,20,20.75,695810
2011-05-27,21,21.78,21,21.78,837452
2011-05-31,21.75,21.75,21.75,21.75,550180
2011-06-01,20.99,21,20.75,20.75,983344
2011-06-02,20.99,20.99,20.75,20.75,1752196
2011-06-03,20.75,20.75,20.75,20.75,272767
2011-06-06,21,21,20,20,688392
2011-06-07,20,20,19.99,19.99,1150917
2011-06-08,19.74,19.74,19.74,19.74,755843
2011-06-09,19.28,19.28,19.2,19.2,1457160
2011-06-10,19.1,19.1,19.1,19.1,305940
2011-06-13,19,19.01,19,19.01,403033
2011-06-14,18.9,18.99,18.5,18.5,541351
2011-06-15,18.52,18.52,17.6,17.66,4945095
2011-06-16,17.9,17.99,17.9,17.9,1055187
2011-06-17,17.9,17.9,17.76,17.9,981971
2011-06-20,17.9,17.9,17.9,17.9,450498
2011-06-21,17.89,17.89,17.5,17.88,570614
2011-06-22,17.61,17.61,17.51,17.51,409511
2011-06-23,17.51,17.51,17.51,17.51,155766
2011-06-24,17.8,18,17.8,18,1211825
2011-06-27,18,18.05,17.95,17.95,680602
2011-06-28,17.95,17.95,17.95,17.95,344706
2011-06-29,17.95,17.95,17.95,17.95,240428
2011-06-30,17.95,17.95,17.95,17.95,257045
2011-07-01,18,18,17.95,17.95,188256
2011-07-04,18,18,18,18,954084
2011-07-05,18,18,18,18,296391
2011-07-06,18,18,18,18,218675
2011-07-07,18.9,18.9,18.5,18.5,540577
2011-07-08,18.5,18.5,18.5,18.5,265202
2011-07-11,18.5,18.5,18.5,18.5,317507
2011-07-12,18.5,18.5,18.5,18.5,170691
2011-07-13,17.8,17.8,17.8,17.8,434612
2011-07-14,17.5,17.5,17.5,17.5,210714
2011-07-15,17,17,17,17,513466
2011-07-18,17.03,17.03,17.03,17.03,273625
2011-07-19,17.03,17.03,17.03,17.03,148309
2011-07-20,17.01,17.01,17.01,17.01,218537
2011-07-21,17,17.05,17,17.01,516687
2011-07-22,17.01,17.01,17.01,17.01,203916
2011-07-25,17.49,17.85,17.49,17.85,422430
2011-07-26,18,18,18,18,222492
2011-07-27,18.75,18.75,18.55,18.55,628132
2011-07-28,19.06,19.36,18.93,19,1072000
2011-07-29,19,19.95,19,19.95,1690274
2011-08-01,19.31,19.65,19.13,19.15,766581
2011-08-02,19,19,19,19,235201
2011-08-03,19,19,19,19,248351
2011-08-04,19,19,19,19,200764
2011-08-05,18.2,18.2,18.2,18.2,361089
2011-08-08,17.9,17.9,17.8,17.8,247047
2011-08-09,17,17,17,17,450794
2011-08-10,17,17,17,17,356283
