,Open,High,Low,Close,Volume
2011-03-02,38,38,38,38,81771
2011-03-03,38,38,38,38,66387
2011-03-04,38,38,38,38,12884
2011-03-07,38,38,38,38,79338
2011-03-08,38,38,38,38,12080
2011-03-09,38,38,38,38,104666
2011-03-10,38,38,38,38,8065
2011-03-11,38,38,38,38,7591
2011-03-14,38,38,38,38,8898
2011-03-15,38,38,38,38,2010
2011-03-16,38,38,38,38,7988
2011-03-17,38,38,38,38,6095
2011-03-18,38,38,38,38,2008
2011-03-21,38,38,38,38,173
2011-03-22,38,38,38,38,4510
2011-03-23,38,38,38,38,6925
2011-03-24,38,38,38,38,26223
2011-03-25,38,38,38,38,5160
2011-03-28,38,38,38,38,10271
2011-03-29,38,38,38,38,45055
2011-03-30,36.1,36.1,36.1,36.1,64910
2011-03-31,36.1,36.1,36.1,36.1,14446
2011-04-01,36.1,36.1,36.1,36.1,33127
2011-04-04,36.1,36.1,36.1,36.1,53000
2011-04-05,36.1,36.1,36.1,36.1,7294
2011-04-06,36.1,36.1,36.1,36.1,23207
2011-04-07,36.1,36.1,36.1,36.1,30655
2011-04-08,36.1,36.1,36.1,36.1,29661
2011-04-11,36.1,36.1,36.1,36.1,77290
2011-04-12,36.1,36.1,36.1,36.1,8744
2011-04-13,36.1,36.1,36.1,36.1,13482
2011-04-14,36.1,36.1,36.1,36.1,3750
2011-04-15,36.1,36.1,36.1,36.1,9120
2011-04-18,36.1,36.1,36.1,36.1,34744
2011-04-19,36.1,36.1,36.1,36.1,2257
2011-04-20,36.1,36.1,36.1,36.1,31857
2011-04-21,34.3,34.3,34.3,34.3,407071
2011-04-27,34.3,34.3,34.3,34.3,10400
2011-04-28,34.3,34.3,34.3,34.3,18850
2011-04-29,34.3,34.3,34.3,34.3,35827
2011-05-03,34.3,34.3,34.3,34.3,34300
2011-05-04,34.3,34.3,34.3,34.3,29070
2011-05-05,34.3,34.3,34.3,34.3,5360
2011-05-06,34.3,34.3,34.3,34.3,1395
2011-05-09,34.3,34.3,34.3,34.3,4711
2011-05-10,34.3,34.3,34.3,34.3,27897
2011-05-11,34.3,34.3,34.3,34.3,54304
2011-05-12,34.3,34.3,34.3,34.3,26091
2011-05-13,34.3,34.3,34.3,34.3,14853
2011-05-16,34,34,34,34,226584
2011-05-17,35.7,35.7,35.7,35.7,215952
2011-05-18,35,35,35,35,348342
2011-05-19,35,35,35,35,240040
2011-05-20,36.75,36.75,36.75,36.75,166872
2011-05-23,36.75,36.75,36.75,36.75,119181
2011-05-24,38,38,38,38,253589
2011-05-25,39.9,39.9,39.9,39.9,146522
2011-05-26,41.89,41.89,41.89,41.89,602695
2011-05-27,41.89,41.89,41.89,41.89,280878
2011-05-31,41.89,41.89,41.89,41.89,88608
2011-06-01,41.89,41.89,41.89,41.89,72016
2011-06-02,41.89,41.89,41.89,41.89,134791
2011-06-03,41.89,41.89,41.89,41.89,166767
2011-06-06,39.89,39.89,39.89,39.89,40985
2011-06-07,39.89,39.89,39.89,39.89,103525
2011-06-08,39.89,39.89,39.89,39.89,89898
2011-06-09,39.89,39.89,39.89,39.89,60369
2011-06-10,40,40,40,40,302362
2011-06-13,40,40,40,40,30403
2011-06-14,40,40,40,40,125446
2011-06-15,40,40,40,40,200248
2011-06-16,40,40,40,40,29307
2011-06-17,40,40,40,40,10180
2011-06-20,40,40,40,40,8514
2011-06-21,40,40,40,40,13589
2011-06-22,40,40,40,40,26531
2011-06-23,40,40,40,40,74981
2011-06-24,40,40,40,40,6496
2011-06-27,40,40,40,40,48284
2011-06-28,38,38,38,38,241420
2011-06-29,36.1,36.1,36.1,36.1,221678
2011-06-30,36.1,36.1,36.1,36.1,27693
2011-07-01,36.1,36.1,36.1,36.1,19107
2011-07-04,36.1,36.1,36.1,36.1,16290
2011-07-05,36.1,36.1,36.1,36.1,24658
2011-07-06,34.3,34.3,34.3,34.3,278867
2011-07-07,34.3,34.3,34.3,34.3,8770
2011-07-08,34.3,34.3,34.3,34.3,90269
2011-07-11,34.3,34.3,34.3,34.3,9413
2011-07-12,34.3,34.3,34.3,34.3,13156
2011-07-13,34.3,34.3,34.3,34.3,38220
2011-07-14,34.3,34.3,34.3,34.3,31334
2011-07-15,34.3,34.3,34.3,34.3,7393
2011-07-18,34.3,34.3,34.3,34.3,11752
2011-07-19,34.3,34.3,34.3,34.3,24092
2011-07-20,34.3,34.3,34.3,34.3,63273
2011-07-21,36.01,36.01,36.01,36.01,293113
2011-07-22,36.01,36.01,36.01,36.01,46571
2011-07-25,36.01,36.01,36.01,36.01,21345
2011-07-26,36.01,36.01,36.01,36.01,17211
2011-07-27,36.01,36.01,36.01,36.01,33130
2011-07-28,36.01,36.01,36.01,36.01,30900
2011-07-29,36.01,36.01,36.01,36.01,24868
2011-08-01,36.01,36.01,36.01,36.01,43492
2011-08-02,36.01,36.01,36.01,36.01,44090
2011-08-03,36.01,36.01,36.01,36.01,166904
2011-08-04,36.01,36.01,36.01,36.01,10985
2011-08-05,36.01,36.01,36.01,36.01,30786
2011-08-08,34.21,34.21,34.21,34.21,101115
2011-08-09,34.21,34.21,34.21,34.21,136948
2011-08-10,32.6,32.6,32.6,32.6,124464
2011-08-11,32.6,32.6,32.6,32.6,60668
2011-08-12,32.6,32.6,32.6,32.6,62023
2011-08-15,32.73,32.73,32.73,32.73,469257
2011-08-16,32.73,32.73,32.73,32.73,49575
2011-08-17,32.73,32.73,32.73,32.73,20367
2011-08-18,32.73,32.73,32.73,32.73,76708
2011-08-19,32.73,32.73,32.73,32.73,38233
2011-08-22,32.73,32.73,32.73,32.73,77285
2011-08-23,34.36,34.36,34.36,34.36,147212
2011-08-24,34.36,34.36,34.36,34.36,77020
2011-08-25,34.36,34.36,34.36,34.36,41285
2011-08-26,34.36,34.36,34.36,34.36,54258
2011-08-29,34.36,34.36,34.36,34.36,4250
2011-09-01,34.36,34.36,34.36,34.36,46443
2011-09-02,34.36,34.36,34.36,34.36,69485
2011-09-05,34.36,34.36,34.36,34.36,20772
2011-09-06,34.36,34.36,34.36,34.36,26859
2011-09-07,34.36,34.36,34.36,34.36,66422
2011-09-08,34.36,34.36,34.36,34.36,18709
2011-09-09,34.36,34.36,34.36,34.36,58421
2011-09-12,34.36,34.36,34.36,34.36,73467
2011-09-13,34.36,34.36,34.36,34.36,48776
2011-09-14,34.36,34.36,34.36,34.36,31749
2011-09-15,34.36,34.36,34.36,34.36,89793
2011-09-16,33,33,33,33,362394
2011-09-19,33,33,33,33,111227
2011-09-20,33,33,33,33,27934
2011-09-21,33,33,33,33,100889
2011-09-22,33,33,33,33,20639
2011-09-23,33,33,33,33,56708
2011-09-26,33,33,33,33,30432
2011-09-27,33,33,33,33,14974
2011-09-28,34.36,34.36,34.36,34.36,80584
2011-09-29,34.36,34.36,34.36,34.36,19948
2011-09-30,34.36,34.36,34.36,34.36,5806
2011-10-04,35,35,35,35,204771
2011-10-05,35,35,35,35,17057
2011-10-06,35,35,35,35,19533
2011-10-07,35,35,35,35,79250
2011-10-10,35,35,35,35,23796
2011-10-11,35,35,35,35,28264
2011-10-12,35,35,35,35,14947
2011-10-13,35,35,35,35,11080
2011-10-14,35,35,35,35,3370
2011-10-17,35,35,35,35,82054
2011-10-18,35,35,35,35,9451
2011-10-19,35,35,35,35,37137
2011-10-20,35,35,35,35,5541
2011-10-21,35,35,35,35,30520
2011-10-24,35,35,35,35,45605
2011-10-25,35,35,35,35,19414
2011-10-26,35,35,35,35,42826
2011-10-27,35,35,35,35,37724
2011-10-28,35,35,35,35,20801
2011-10-31,35,35,35,35,41623
2011-11-01,35,35,35,35,56734
2011-11-02,35,35,35,35,15407
2011-11-03,35,35,35,35,4067
2011-11-04,35,35,35,35,16037
2011-11-09,35,35,35,35,43081
2011-11-10,35,35,35,35,25478
2011-11-11,35,35,35,35,15429
2011-11-14,35,35,35,35,40628
2011-11-15,35,35,35,35,3583
2011-11-16,35,35,35,35,60526
2011-11-17,35,35,35,35,7313
2011-11-18,35,35,35,35,23324
2011-11-21,35,35,35,35,11661
2011-11-22,35,35,35,35,99929
2011-11-23,35,35,35,35,48400
2011-11-24,35,35,35,35,20925
2011-11-25,35,35,35,35,8012
2011-11-28,35,35,35,35,9820
2011-11-29,35,35,35,35,18030
2011-11-30,35,35,35,35,52683
2011-12-01,35,35,35,35,28485
2011-12-02,33.25,33.25,33.25,33.25,502196
2011-12-05,33.25,33.25,33.25,33.25,13181
2011-12-06,33.25,33.25,33.25,33.25,26977
2011-12-07,33.25,33.25,33.25,33.25,8965
2011-12-08,33.25,33.25,33.25,33.25,425
2011-12-09,33.25,33.25,33.25,33.25,8978
2011-12-12,33.25,33.25,33.25,33.25,19726
2011-12-13,33.25,33.25,33.25,33.25,17830
2011-12-14,33.25,33.25,33.25,33.25,4475
2011-12-15,33.3,33.3,33.3,33.3,207887
2011-12-16,33.2,33.2,31.64,31.64,437316
2011-12-19,31.64,31.64,31.64,31.64,44384
2011-12-20,31.64,31.64,31.64,31.64,9407
2011-12-21,31.64,31.64,31.64,31.64,56314
2011-12-22,31.65,31.65,30.06,30.06,204656
2011-12-23,31.5,31.5,31.5,31.5,123844
2011-12-28,31.5,31.5,31.5,31.5,716
2011-12-29,31.5,31.5,31.5,31.5,27353
2011-12-30,31.5,31.5,31.5,31.5,5291
2012-01-03,31.5,31.5,31.5,31.5,14613
2012-01-04,31.5,31.5,31.5,31.5,2527
2012-01-05,31.5,31.5,31.5,31.5,7559
2012-01-06,31.5,31.5,31.5,31.5,5017
2012-01-09,31.5,31.5,31.5,31.5,337
2012-01-10,31.5,31.5,31.5,31.5,8500
2012-01-16,31.5,31.5,31.5,31.5,1750
2012-01-17,31.5,31.5,31.5,31.5,22075
2012-01-18,31.5,31.5,31.5,31.5,72638
2012-01-19,31.5,31.5,31.5,31.5,81016
2012-01-20,31.5,31.5,31.5,31.5,14543
2012-01-23,31.5,31.5,31.5,31.5,5414
2012-01-24,31.5,31.5,31.5,31.5,10541
2012-01-25,31,31,31,31,161683
2012-01-26,31,31,31,31,38921
2012-01-27,31,31,31,31,28872
2012-01-30,29.45,29.45,29.45,29.45,107202
2012-01-31,27.98,27.98,27.98,27.98,301751
2012-02-01,28,28,28,28,270627
2012-02-02,28,28,28,28,40966
2012-02-03,28,28,28,28,26918
2012-02-07,28,28,28,28,80392
2012-02-08,28,28,28,28,47269
2012-02-09,28,28,28,28,19328
2012-02-10,28,28,28,28,9700
2012-02-13,28,28,28,28,13444
2012-02-14,28,28,28,28,5775
2012-02-15,28,28,28,28,6606
2012-02-16,28,28,28,28,601
2012-02-17,28,28,28,28,20000
2012-02-20,28,28,28,28,6228
2012-02-21,26.6,26.6,26.6,26.6,325202
2012-02-22,25.27,25.27,25.27,25.27,155819
2012-02-23,25.27,25.27,25.27,25.27,17081
